PROJECT ID,PROJECT NAME,PROJECT STATUS,PRODUCT LINE,REGION,COUNTRY,LENDING INSTRUMENT,LENDING INSTRUMENT TYPE,ENV. CATEGORY,IMP AGENCY,SECTOR 1,APPROVAL DATE,CLOSING DATE,commitment_total,disbursement_total,d1,pct_dis1,total_pct_dis1,d2,pct_dis2,total_pct_dis2,d3,pct_dis3,total_pct_dis3,d4,pct_dis4,total_pct_dis4,d5,pct_dis5,total_pct_dis5,d6,pct_dis6,total_pct_dis6,d7,pct_dis7,total_pct_dis7,full_duration,ad1,d1_duration,d1_pct_duration,ad2,d2_duration,d2_pct_duration,ad3,d3_duration,d3_pct_duration,ad4,d4_duration,d4_pct_duration,ad5,d5_duration,d5_pct_duration,ad6,d6_duration,d6_pct_duration,ad7,d7_duration,d7_pct_duration
P086669,Development of Emergency Medical Services and Investment Planning Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Croatia,Specific Investment Loan,INVESTMENT,B,MINISTRY OF HEALTH AND SOCIAL WELFARE,Health,30-Sep-08,31-Dec-13,28300000,22981891.51,22981891.51,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,63,30-Sep-08,0,,,,,,,,,,,,,,,,,,,
P086670,Health Sector Management Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,"Macedonia, former Yugoslav Republic of",Specific Investment Loan,INVESTMENT,C,MINISTRY OF HEALTH & HEALTH INSURANCE FUND,Health,13-May-04,31-Dec-10,10000000,9563586.4,9563586.4,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,79,13-May-04,0,,,,,,,,,,,,,,,,,,,
P086671,Education Sector Development Program Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Croatia,Specific Investment Loan,INVESTMENT,B,"MINISTRY OF SCIENCE, EDUCATION AND SPORTS",Secondary education,15-Sep-05,30-Sep-11,85000000,89554889,89554889,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,72,15-Sep-05,0,,,,,,,,,,,,,,,,,,,
P086689,CL Santiago Urban Transport Technical Assistance Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Chile,Technical Assistance Loan,INVESTMENT,B,TRANSANTIAGO,Central government administration,5-Jul-05,31-Dec-11,4800000,2370199.2,2370199.2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,77,5-Jul-05,0,,,,,,,,,,,,,,,,,,,
P086694,Energy Community of South East Europe Project (ECSEE APL #1),Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Romania,Adaptable Program Loan,INVESTMENT,F,UTILITIES IN SOUTH EAST EUROPE,Power,27-Jan-05,30-Jun-10,84300000,91676955.52,91676955.52,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,65,27-Jan-05,0,,,,,,,,,,,,,,,,,,,
P086716,Sustainable Management of Mineral Resources,Closed,IBRD/IDA,AFRICA,Nigeria,Specific Investment Loan,INVESTMENT,B,MINISTRY OF SOLID MINERALS,Other Mining and Extractive Industries,14-Dec-04,30-May-12,120000000,123848519.6,123848519.6,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,89,14-Dec-04,0,,,,,,,,,,,,,,,,,,,
P086768,ODRA RIVER BASIN FLOOD PROTECTION,Active,IBRD/IDA,EUROPE AND CENTRAL ASIA,Poland,Specific Investment Loan,INVESTMENT,A,"OFFICE OF NATURAL DISASTER RECOVERY,CHANCELLERY OF PRIME MIN",Flood protection,21-Mar-07,31-Dec-17,184000000,136827162.5,136827162.5,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,129,21-Mar-07,0,,,,,,,,,,,,,,,,,,,
P086807,Integrated Coastal Zone Management & Clean-Up Project (APL #1),Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Albania,Adaptable Program Loan,INVESTMENT,F,MINISTRY OF URBAN AND TOURISM DEVELOPMENT,"General water, sanitation and flood protection sector",21-Jun-05,31-Mar-15,17500000,15824630.55,15824630.55,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,117,21-Jun-05,0,,,,,,,,,,,,,,,,,,,
P086865,RY-Power Sector,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,"Yemen, Republic of",Specific Investment Loan,INVESTMENT,B,PUBLIC ELECTRICITY CORPORATION,Transmission and Distribution of Electricity,23-May-06,30-Jun-15,50000000,20510751.13,20510751.13,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,109,23-May-06,0,,,,,,,,,,,,,,,,,,,
P086875,Education and Training Sector Improvement Program - ETSIP,Closed,IBRD/IDA,AFRICA,Namibia,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF EDUCATION,Primary education,24-May-07,31-Dec-08,7500000,7496133.64,7496133.64,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,19,24-May-07,0,,,,,,,,,,,,,,,,,,,
P086877,Rural Water Supply and Sanitation Project,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,Morocco,Specific Investment Loan,INVESTMENT,B,ONEP,Water supply,15-Dec-05,30-Nov-14,60000000,57277395.46,57277395.46,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,107,15-Dec-05,0,,,,,,,,,,,,,,,,,,,
P086886,Fisheries Resource Management and Conservation,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,"Yemen, Republic of",Specific Investment Loan,INVESTMENT,B,MINISTRY OF FISH WEALTH,Animal production,15-Dec-05,31-Dec-13,25000000,23789299.84,23789299.84,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,96,15-Dec-05,0,,,,,,,,,,,,,,,,,,,
P086949,Modernizing Agricultural Knowledge & Information Systems Project (MAKIS),Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Romania,Specific Investment Loan,INVESTMENT,B,MINISTRY OF AGRICULTURE AND RURAL DEVELOPMENT,Agricultural extension and research,16-Nov-04,25-Mar-13,50000000,36843298.01,36843298.01,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,100,16-Nov-04,0,,,,,,,,,,,,,,,,,,,
P086953,Land Administration II,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,El Salvador,Specific Investment Loan,INVESTMENT,B,"VARIOUS ENTITIES, THROUGH ES PROPERTY REGISTRY COORDINATION","General agriculture, fishing and forestry sector",15-Mar-05,1-Jul-11,40200000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,76,15-Mar-05,0,,,,,,,,,,,,,,,,,,,
P086994,Second School Access and Improvement,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,Djibouti,Adaptable Program Loan,INVESTMENT,B,MINISTRY OF EDUCATION AND HIGHER EDUCATION,Secondary education,8-Nov-05,31-Dec-11,10000000,10004288.75,10004288.75,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,73,8-Nov-05,0,,,,,,,,,,,,,,,,,,,
P087003,Central Asia AIDS Control Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Central Asia,Specific Investment Loan,INVESTMENT,C,AIDS & TB NATIONAL COMMITTEES,Health,15-Mar-05,31-Dec-11,25000000,24857487.26,24857487.26,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,81,15-Mar-05,0,,,,,,,,,,,,,,,,,,,
P087036,Paraguay - Modernization of the Ministry of Finance,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Paraguay,Technical Assistance Loan,INVESTMENT,C,MINISTRY OF FINANCE,Central government administration,5-Apr-05,30-Jun-09,7500000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,50,5-Apr-05,0,,,,,,,,,,,,,,,,,,,
P087038,Environmental Services Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Mexico,Specific Investment Loan,INVESTMENT,B,COMISION NACIONAL FORESTAL (CONAFOR),"General agriculture, fishing and forestry sector",29-Mar-06,30-Jun-11,45000000,45000000,45000000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,63,29-Mar-06,0,,,,,,,,,,,,,,,,,,,
P087106,LAND ADMINISTRATION II APL,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Guatemala,Adaptable Program Loan,INVESTMENT,B,REGISTRY OF CADASTRAL INFORMATION,Central government administration,14-Dec-06,1-Sep-15,62300000,49769437.4,49769437.4,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,105,14-Dec-06,0,,,,,,,,,,,,,,,,,,,
P087145,Second Community Development and Livelihood Improvement Project,Closed,IBRD/IDA,SOUTH ASIA,Sri Lanka,Adaptable Program Loan,INVESTMENT,B,GEMI DIRIYA FOUNDATION,Other social services,10-Sep-09,30-Sep-14,75000000,74264093.34,74264093.34,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,60,10-Sep-09,0,,,,,,,,,,,,,,,,,,,
P087150,Decentralized Rural Development Project,Closed,IBRD/IDA,SOUTH ASIA,Bhutan,Specific Investment Loan,INVESTMENT,B,MINISTRY OF AGRICULTURE,Roads and highways,1-Mar-05,30-Dec-13,7000000,7017334.49,7017334.49,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,105,1-Mar-05,0,,,,,,,,,,,,,,,,,,,
P087180,Higher Education Project,Closed,IBRD/IDA,AFRICA,Mauritania,Specific Investment Loan,INVESTMENT,B,MINISTRY OF EDUCATION,Tertiary education,3-Aug-04,30-Oct-13,15000000,6169279.09,6169279.09,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,110,3-Aug-04,0,,,,,,,,,,,,,,,,,,,
P087203,Power and Water Project,Closed,IBRD/IDA,AFRICA,Sierra Leone,Specific Investment Loan,INVESTMENT,B,MINISTRY OF ENERGY AND POWER,Solid waste management,1-Jul-04,31-Mar-11,35000000,34994876.28,34994876.28,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,1-Jul-04,0,,,,,,,,,,,,,,,,,,,
P087224,Han River Urban Environment Improvement Project,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,China,Specific Investment Loan,INVESTMENT,A,HUBEI ENVIRONMENT PROTECTION BUREAU,Solid waste management,29-Apr-08,30-Jun-15,84000000,71323775.59,71323775.59,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,86,29-Apr-08,0,,,,,,,,,,,,,,,,,,,
P087256,Tanzania Poverty Reduction Support Credit 3,Closed,IBRD/IDA,AFRICA,Tanzania,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE,Central government administration,8-Sep-05,30-Jun-06,150000000,149587218,149587218,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,9,8-Sep-05,0,,,,,,,,,,,,,,,,,,,
P087304,Dakar Diamniadio Toll Highway,Active,IBRD/IDA,AFRICA,Senegal,Specific Investment Loan,INVESTMENT,A,APIX,Rural and Inter-Urban Roads and Highways,2-Jun-09,31-Jan-17,105000000,78756027.28,78756027.28,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,91,2-Jun-09,0,,,,,,,,,,,,,,,,,,,
P087470,Pensions System Administration Investment Project (Montenegro),Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Montenegro,Specific Investment Loan,INVESTMENT,C,"MINISTRY OF FINANCE, MINISTRY OF LABOR, DPR AND FUND PIO",Compulsory pension and unemployment insurance,8-Jun-04,30-Sep-10,5000000,4775614.57,4775614.57,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,75,8-Jun-04,0,,,,,,,,,,,,,,,,,,,
P087479,Education Sector Support Program,Closed,IBRD/IDA,AFRICA,Kenya,Sector Investment and Maintenance Loan,INVESTMENT,B,"MINISTRY OF EDUCATION, SCIENCE & TECHNOLOGY",Primary education,7-Nov-06,31-Dec-10,80000000,54330204.56,54330204.56,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,49,7-Nov-06,0,,,,,,,,,,,,,,,,,,,
P087641,Yerevan Water & Wastewater Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Armenia,Specific Investment Loan,INVESTMENT,F,YEREVAN WATER AND SANITATION COMPANY,Water supply,24-Feb-05,31-Dec-11,20000000,19810138.65,19810138.65,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,82,24-Feb-05,0,,,,,,,,,,,,,,,,,,,
P087713,BR Bolsa Familia 1st APL,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Brazil,Adaptable Program Loan,INVESTMENT,C,MINISTRY OF SOCIAL DEVELOPMENT AND ERADICATION OF HUNGER,Other social services,17-Jun-04,31-Dec-09,572200000,561675669.1,561675669.1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,66,17-Jun-04,0,,,,,,,,,,,,,,,,,,,
P087734,IQ - Emergency Electricity Reconstruction Project (EERP),Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,Iraq,Emergency Recovery Loan,INVESTMENT,A,MINISTRY OF ELECTRICITY,Thermal Power Generation,29-Mar-07,30-Jun-15,124000000,62171158.86,62171158.86,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,99,29-Mar-07,0,,,,,,,,,,,,,,,,,,,
P087735,IQ - Emergency Road Rehabilitation,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,Iraq,Emergency Recovery Loan,INVESTMENT,A,MINISTRY OF CONSTRUCTION AND HOUSING,Rural and Inter-Urban Roads and Highways,29-Jun-06,30-Jun-14,135000000,114105885.9,114105885.9,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,96,29-Jun-06,0,,,,,,,,,,,,,,,,,,,
P087807,"Mine Closure, Environment & Socio-Economic Regeneration Project",Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Romania,Specific Investment Loan,INVESTMENT,B,MINISTRY OF ECONOMY AND COMMERCE,Other social services,16-Dec-04,31-Oct-12,120000000,84005336.29,84005336.29,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,94,16-Dec-04,0,,,,,,,,,,,,,,,,,,,
P087811,Reducing Technical Barriers for Entrepreneurship and Trade,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Kyrgyz Republic,Technical Assistance Loan,INVESTMENT,C,PRIME MINISTER'S OFFICE,Other industry,13-Jul-06,31-Mar-13,5000000,4713816.83,4713816.83,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,13-Jul-06,0,,,,,,,,,,,,,,,,,,,
P087831,EC-Inclusion and Quality Education,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Ecuador,Specific Investment Loan,INVESTMENT,C,MINISTRY OF EDUCATION,Primary education,25-Jul-06,31-Dec-10,43000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,53,25-Jul-06,0,,,,,,,,,,,,,,,,,,,
P087841,BO-Social Sector Programmatic Credit,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Bolivia,Programmatic Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,MINISTRY OF FINANCE,Health,29-Jun-04,31-Dec-04,25000000,25234464,25234464,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6,29-Jun-04,0,,,,,,,,,,,,,,,,,,,
P087843,HIV and AIDS Capacity Building and Technical Assistance Project,Closed,IBRD/IDA,AFRICA,Lesotho,Technical Assistance Loan,INVESTMENT,C,MINISTRY OF HEALTH,Health,6-Jul-04,31-Dec-08,5000000,4623897.71,4623897.71,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,53,6-Jul-04,0,,,,,,,,,,,,,,,,,,,
P087860,AF: Urban Water Sector Project,Closed,IBRD/IDA,SOUTH ASIA,Afghanistan,Emergency Recovery Loan,INVESTMENT,B,AFGHANISTAN URBAN WATER SUPPLY & SEWERAGE CORPORATION,Water supply,25-May-06,30-Jun-14,40000000,18263174.95,18263174.95,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,97,25-May-06,0,,,,,,,,,,,,,,,,,,,
P087925,Bolivia Land for Agricultural Development Project.,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Bolivia,Specific Investment Loan,INVESTMENT,B,MINISTRY OF SUSTAINABLE DEVELOPMENT,"General agriculture, fishing and forestry sector",30-Oct-07,15-Sep-14,15000000,14645565.6,14645565.6,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,83,30-Oct-07,0,,,,,,,,,,,,,,,,,,,
P087945,Cambodia Public Financial Management and Accountability,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Cambodia,Specific Investment Loan,INVESTMENT,C,MINISTRY OF ECONOMY AND FINANCE,Central government administration,27-Jun-06,15-Nov-13,14000000,15054579.51,15054579.51,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,89,27-Jun-06,0,,,,,,,,,,,,,,,,,,,
P087970,West Delta Water Conservation and Irrigation Rehabilitation Project,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,"Egypt, Arab Republic of",Specific Investment Loan,INVESTMENT,A,MINISTRY OF WATER RESOURCES AND IRRIGATION,Irrigation and drainage,21-Jun-07,30-Jun-11,145000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,48,21-Jun-07,0,,,,,,,,,,,,,,,,,,,
P088030,Guyana Water Sector Consolidation Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Guyana,Specific Investment Loan,INVESTMENT,B,GUYANA WATER COMPANY,Water supply,28-Jul-05,31-Mar-11,11300000,11573112.65,11573112.65,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,68,28-Jul-05,0,,,,,,,,,,,,,,,,,,,
P088045,Business Environment TA Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Kosovo,Technical Assistance Loan,INVESTMENT,C,MINISTRY OF TRADE AND INDUSTRY,Sub-national government administration,14-Jun-05,31-May-12,7000000,7218473.19,7218473.19,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,83,14-Jun-05,0,,,,,,,,,,,,,,,,,,,
P088060,BAM EARTHQUAKE EMERGENCY RECONSTRUCTION PROJECT,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,"Iran, Islamic Republic of",Emergency Recovery Loan,INVESTMENT,B,MINISTRY OF HOUSING AND URBAN DEVELOPMENT,Housing construction,28-Oct-04,31-May-09,220000000,154430012.1,154430012.1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,55,28-Oct-04,0,,,,,,,,,,,,,,,,,,,
P088080,Housing and Urban Technical Assistance Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Mexico,Technical Assistance Loan,INVESTMENT,C,CONAFOVI AND SEDESOL,Sub-national government administration,9-Nov-04,31-Dec-08,7770000,2481821.41,2481821.41,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,49,9-Nov-04,0,,,,,,,,,,,,,,,,,,,
P088150,Federal Government Economic Reform and Governance Project,Closed,IBRD/IDA,AFRICA,Nigeria,Technical Assistance Loan,INVESTMENT,C,,Central government administration,14-Dec-04,30-Jun-13,139990000,125057412,125057412,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,102,14-Dec-04,0,,,,,,,,,,,,,,,,,,,
P088153,NATIONAL HIGHWAY ASSET MANAGEMENT,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Argentina,Adaptable Program Loan,INVESTMENT,B,DIRECCION NACIONAL DE VIALIDAD,Roads and highways,29-Jun-04,31-Aug-10,200000000,197874569.3,197874569.3,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,74,29-Jun-04,0,,,,,,,,,,,,,,,,,,,
P088165,Knowledge Economy Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Romania,Specific Investment Loan,INVESTMENT,C,MIN. OF COMMUNICATION & INFO TECH.,General public administration sector,29-Nov-05,28-Feb-13,60000000,40260496.99,40260496.99,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,87,29-Nov-05,0,,,,,,,,,,,,,,,,,,,
P088181,Consolidation Support Program Policy Grant,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Timor-Leste,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF PLANNING AND FINANCE,Central government administration,11-Oct-05,31-Oct-06,500000,499795.38,499795.38,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,12,11-Oct-05,0,,,,,,,,,,,,,,,,,,,
P088220,AR APL1 Urban Flood Prevention and Drainage,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Argentina,Adaptable Program Loan,INVESTMENT,A,SECRETARY OF FINANCE,Flood protection,5-Apr-05,31-Aug-12,130000000,134014224.2,134014224.2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,88,5-Apr-05,0,,,,,,,,,,,,,,,,,,,
P088243,Financial Sector Development Policy Loan,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,Morocco,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE AND CENTRAL BANK,General finance sector,15-Dec-05,30-Jun-07,200000000,205522997.7,205522997.7,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,18,15-Dec-05,0,,,,,,,,,,,,,,,,,,,
P088252,MUNICIPAL SERVICES PROJECT,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Romania,Specific Investment Loan,INVESTMENT,B,MINISTRY OF PUBLIC FINANCE,Urban Transport,13-Jul-06,31-Mar-12,131700000,148475159.6,148475159.6,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,68,13-Jul-06,0,,,,,,,,,,,,,,,,,,,
P088262,Armenia--Agricultural Reform Support Project Supplemental,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Armenia,Specific Investment Loan,INVESTMENT,B,MINISTRY OF AGRICULTURE,Agro-industry,4-May-04,N/A,1750000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P088268,Rural Investement and Services Project Supplemental,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Moldova,Adaptable Program Loan,INVESTMENT,F,MINISTRY OF AGRICULTURE,Agro-industry,29-Apr-04,N/A,5000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P088282,National Health Dev. Program (Supplemental Credit),Closed,IBRD/IDA,AFRICA,Guinea-Bissau,Specific Investment Loan,INVESTMENT,C,MINISTRY OF HEALTH,Health,16-Dec-04,N/A,4000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P088319,Barrio-Ciudad Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Honduras,Specific Investment Loan,INVESTMENT,B,HONDURAN SOCIAL INVESTMENT FUND (FHIS),Sub-national government administration,7-Jul-05,30-Jun-13,15000000,15042031.58,15042031.58,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,95,7-Jul-05,0,,,,,,,,,,,,,,,,,,,
P088362,VN-Avian Influenza Emergency Recovery Pr,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Vietnam,Emergency Recovery Loan,INVESTMENT,B,MINISTRY OF AGRICULTURE AND RURAL DVELOPMENT,Central government administration,3-Aug-04,30-Jun-07,5000000,4905700.28,4905700.28,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,34,3-Aug-04,0,,,,,,,,,,,,,,,,,,,
P088435,Second Port Cities Development Project,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,"Yemen, Republic of",Specific Investment Loan,INVESTMENT,B,MINISTRY OF PLANNING AND INTERNATIONAL COOPERATION,General industry and trade sector,25-May-10,30-Jun-15,35000000,11423709.05,11423709.05,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,61,25-May-10,0,,,,,,,,,,,,,,,,,,,
P088498,Tertiary Education Finance for Results Project- First Phase APL,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Chile,Adaptable Program Loan,INVESTMENT,C,MINISTRY OF EDUCATION,Tertiary education,5-Jul-05,31-Dec-10,25130000,25130000,25130000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,65,5-Jul-05,0,,,,,,,,,,,,,,,,,,,
P088499,Irrigation Dam Safety 2 Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Armenia,Specific Investment Loan,INVESTMENT,B,STATE COMMITTEE FOR WATER MANAGEMENT,Irrigation and drainage,10-Jun-04,31-Dec-09,6750000,7100168.23,7100168.23,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,66,10-Jun-04,0,,,,,,,,,,,,,,,,,,,
P088520,Biodiversity Conservation and Rural Livelihoods Improvement Project,Active,IBRD/IDA,SOUTH ASIA,India,Specific Investment Loan,INVESTMENT,B,"MINISTRY OF ENVIRONMENT AND FORESTS,",Forestry,17-May-11,31-Mar-18,15360000,2219710.01,2219710.01,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,82,17-May-11,0,,,,,,,,,,,,,,,,,,,
P088543,Minas Gerais Partnership for Development,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Brazil,Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,STATE GOVERNMENT OF MINAS GERAIS,Sub-national government administration,11-Apr-06,31-Dec-07,170000000,170000000,170000000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,11-Apr-06,0,,,,,,,,,,,,,,,,,,,
